type,text
Tweet,Autodespidos y sueldos impagos: El complejo momento que atraviesa Revista Caras #CooperativaContigo https://t.co/OG8Z6Ca4aX https://t.co/c80Zvn7NDN
Retweet,"😍 La actriz Antonia Zegers nos invita a seguir escuchando el #podcast sobre teleseries ""Vos te venís conmigo"", junto a @Kalawski y @cmopazo 🎧 https://t.co/5I9JtI2UFG https://t.co/vg61SX7XUw"
Tweet,Automovilista rehusó control policial y atropelló a un carabinero #CooperativaContigo https://t.co/VHpavIilcl https://t.co/E9kHHdFpQZ
Tweet,[Video] Ronaldinho mostró destellos de su magia en partido de leyendas de FC Barcelona #CooperativaContigo https://t.co/xd1fRU1snT https://t.co/fVyq1dYO6p
Tweet,Proyectos de ocho regiones reciben financiamiento para inclusión laboral #CooperativaContigo https://t.co/92Z9OQt7nJ https://t.co/e5uYV7UIT9
Tweet,[Video] #CooperativaContigo Embajada de Tailandia enseñó kickboxing de autodefensa a personas LGBTQ en Cerro Navia https://t.co/mLml5eIm0L https://t.co/6Nei1ez36n
Tweet,Nicolás Jarry anticipó su paso por #RolandGarros: Espero dar lo máximo en cada punto #CooperativaContigo https://t.co/2TizzlO0RT https://t.co/uAAP8ZSN6K
Tweet,"[Audio] #CooperativaContigo Primer Café | Eugenio Guzmán: El rechazo de la nueva Constitución puede convenir a Republicanos y la extrema izquierda, pero no al país https://t.co/0TRtyuZuS7 https://t.co/zfTpBCM17w"
Tweet,Viaje de Neymar al GP de Mónaco irritó a dirigencia de PSG #CooperativaContigo https://t.co/VCrbG0TfRs https://t.co/gwO3xX3Qd6
Tweet,[Opinión] Transparencia después de pandemia | por Gonzalo García https://t.co/VlXrfz5BPI https://t.co/OEupkbtysA
Retweet,"Todo inicia el 8 de julio: ""Ichigo"" e ""Ishida"" chocan en el regreso de ""BLEACH: Thousand-Year Blood War"" ⚔🔥 #BLEACH #BLEACHTYBW https://t.co/MjwCnscRv4 https://t.co/97HgJFW2wm"
Tweet,Alcaldía ucraniana afirmó que 100 soldados rusos murieron en un bombardeo #CooperativaContigo https://t.co/mRKAZ7PPwm https://t.co/tKCyKC7Bxr
Retweet,"[Video] En vivo | Al Aire Libre TV, ""Saque y Red"" con @contrerasdelzo y @maxvidela90: Jarry alista su debut en #RolandGarros tras ganar el ATP de Ginebra #CooperativaContigo https://t.co/MeFGf3mJgr https://t.co/j9smHGHJkf"
Tweet,Gary Medel mostró su orgullo por vestir 100 veces la camiseta de Bologna #CooperativaContigo https://t.co/FCzM2sjvap https://t.co/qbT80zWEyG
Tweet,Riesgo de aluvión en macrocampamento Balmaceda de Antofagasta #CooperativaContigo https://t.co/wbD2EdI8pV https://t.co/pgQnJOl9li
Tweet,El único en el mundo: Avistan movimientos de inusual panda albino en China #CooperativaContigo @Efectochina https://t.co/4xriZSUUQN https://t.co/o9XzfbpI9B
Tweet,"Corte negó libertad condicional al machi Celestino Córdova, condenado por el crimen del matrimonio Luchsinger Mackay #CooperativaRegiones https://t.co/drxOZ6OEwl https://t.co/z4ygxl1IhS"
Tweet,"Curioso ""regalo"": Flamengo multó y apartó del equipo a uno de sus jugadores en el día de su cumpleaños #CooperativaContigo https://t.co/uXPNI2iGrx https://t.co/S5aoB5srTD"
Tweet,"[Audio] #CooperativaContigo Primer Café | Raúl Soto (PPD): Los ""monos peludos"" de Republicanos estarán atentos a su prueba de gobernabilidad en el Consejo Constitucional https://t.co/O8DxwpVAFV https://t.co/D8i0SUT45H"
Tweet,[Video] Aplaudido momento: Aspirante a carabinero ayudó a visitante usando lengua de señas en el Día de los Patrimonios #CooperativaContigo https://t.co/WhsQ0CScDr https://t.co/hwplDSIGi2
Tweet,Actor brasileño Jeff Machado fue encontrado muerto: Estuvo en un baúl enterrado por meses #CooperativaContigo https://t.co/GcquJ0OAN6 https://t.co/mWJq74SMmV
Tweet,"Concepción: 10 detenidos en megaoperativo de la PDI contra el ""Tren de Aragua"" #CooperativaContigo https://t.co/PyYjovIbpu https://t.co/Uy9zINrIYX"
Tweet,Televisión estadounidense alertó sobre delincuentes chilenos que roban casas deshabitadas #CooperativaContigo https://t.co/8WhRx1oX4s https://t.co/7YWeS0F4ax
Tweet,Nicolás Jarry abrirá la jornada de martes en #RolandGarros con duelo ante Hugo Dellien #CooperativaContigo https://t.co/CrAT7xRoqS https://t.co/zgyxzi14m8
Tweet,Leones y Valdivia completaron el cuadro de semifinales en Liga Nacional #CooperativaContigo https://t.co/Ajjn4qJv1J https://t.co/sEoefdTIPV
Tweet,PDI detuvo a sujetos que buscaban vender 2.700 kilos de piezas de líneas férreas en #LaSerena #CooperativaContigo https://t.co/J3ht11o4vG https://t.co/ECdUR3MfNg
Tweet,"Comenzó juicio contra Compagnon, Dávalos y Valero por arista estafa del caso Caval #CooperativaContigo https://t.co/5Pf3C2Bblf https://t.co/flX9PjFaOt"
Tweet,Renca: Demuelen casa que estaba tomada hace dos años #CooperativaContigo https://t.co/UiQFQ88wEC https://t.co/8SOmgt5FgA
Tweet,Novak Djokovic sorteó con solidez su estreno en #RolandGarros #CooperativaContigo https://t.co/kQCMA8hYSr https://t.co/cCf8OJcc48
Retweet,"🩺SALUD| Dolor diario e invisible: la fibromialgia
Lee la nota completa en 📲https://t.co/cpanFSWeko 
#curiososoxnaturaleza #cooperativaciencia #radiocooperativa 

https://t.co/doRpkzmTFs"
Tweet,"Cámara de Comercio advierte que ""ventas minoristas presenciales en la RM continúan cayendo"" #CooperativaContigo https://t.co/vCMmQYEbyb"
Tweet,Fognini sorprendió a Auger-Aliassime y lo sacó de #RolandGarros #CooperativaContigo https://t.co/I9jS5SoGj2 https://t.co/LzSlEApdkl
Tweet,"Guillermo ""Mito"" Pereira remató tercero tras gran actuación en Washington #CooperativaContigo https://t.co/UOiypcILla https://t.co/8BtbTJ1Kvm"
Tweet,[Video] #CooperativaContigo Fervor católico: Españoles viven procesión mariana como si fuera un concierto de rock https://t.co/7yc47TkLkO https://t.co/d22GhH453H
Tweet,"Marcianeke publica preocupante mensaje tras muerte de Galee Galee: ""¿Por qué no me llevaste contigo?"" #CooperativaContigo https://t.co/lV50fKz8SO https://t.co/buyrTRzgBH"
Tweet,[Opinión] Compromiso con las abejas: por una producción agrícola respetuosa de los polinizadores | por Eve Crowley https://t.co/LmIGYYwzAG https://t.co/GF1ygJu2GY
Tweet,[Video] #CooperativaContigo Egipto: Descubren talleres de embalsamamiento humano y animal de hace más de 2.000 años https://t.co/Xj1TADzJzV https://t.co/cNv5dIJ7vQ
Tweet,[Opinión] El imperativo de la unidad | por Camilo Escalona https://t.co/1aJNftJ5RE https://t.co/KBEB2U13mN
Retweet,"Tren de Aragua en Concepción: 8 de sus integrantes fueron detenidos por los delitos de explotación sexual, trata de personas, tráfico de armas y municiones. 2 mujeres, prostituidas, detenidas por portar armas al momento del allanamiento @Cooperativa"
Tweet,Los resultados de #RolandGarros: Djokovic responde al favoritismo y avanza a segunda ronda con sólido triunfo #CooperativaContigo https://t.co/koysrlwSQx
Tweet,[Fotos] Messi y Antonela Roccuzzo compartieron con los integrantes de Coldplay #CooperativaContigo https://t.co/yFynLGfhxN https://t.co/lNW2amJ3ze
Tweet,Bus del Transantiago se quemó por presunta falla mecánica en La Cisterna #CooperativaContigo https://t.co/QpVKAtaK1h
Tweet,¿Tú qué harías? Hincha de AS Roma optó por la final de la Europa League antes que graduación de su hija #CooperativaContigo https://t.co/225m7vHelr https://t.co/o0dqH3rVzG
Tweet,[Video] #CooperativaRegiones Clientes encontraron ratón en supermercado de #Loncoche: https://t.co/dZYibnXnzw https://t.co/JTpQAlNTZ0
Tweet,"Colegio de Rancagua suspendió clases por ""amenaza de tiroteo"" #CooperativaContigo https://t.co/u7WSB0fFkS https://t.co/W9JuPDDgf8"
Tweet,"Van Klaveren: ""Venezuela está entrando a un proceso político que creemos interesante"" #CooperativaContigo https://t.co/SChie6i2rD https://t.co/q7hXVCtlOf"
Tweet,Martin Scorsese hará una película sobre Jesús tras reunirse con el Papa Francisco #CooperativaContigo https://t.co/VW97v6LB1d https://t.co/VNJ3mwacQp
Tweet,Los resultados de este lunes 29 de mayo en #RolandGarros #CooperativaContigo https://t.co/koysrlwSQx https://t.co/qXIZVeO6yE
Tweet,Asalto a tiendas del Mall Sport y persecución hasta Conchalí terminó con cuatro detenidos #CooperativaContigo https://t.co/gJD8aJoXSm https://t.co/AWMnEqe246
Tweet,Chicureo: Carabinero baleó a delincuentes que asaltaron a su vecino #CooperativaContigo https://t.co/RrzLk4kKo1 https://t.co/FjZAGat5tp
Tweet,[Video] Alexis: El día que llegué dije que quería ganar trofeos y capaz que ninguno me creyó #CooperativaContigo https://t.co/a80iIAMdoo https://t.co/T5m51hr1Xu
Tweet,Alexis Sánchez: Me hubiera gustado darle un título a la afición de Marsella #CooperativaContigo https://t.co/fr2I5njEx2 https://t.co/XYiHGcBnRQ
Tweet,Pudahuel: Hombre fue asesinado con 10 balazos cuando salía de su casa #CooperativaContigo https://t.co/qidNckzknI https://t.co/qOzijPQq15
Tweet,"El veteranísimo Miura quiere jugar ""por lo menos hasta los 60 años"" #CooperativaContigo https://t.co/wQp6N6DfC7 https://t.co/qyfI945ZrU"
Tweet,Confirman dos detenidos por porte de armas en el velorio de Galee Galee #CooperativaContigo https://t.co/HKY0UO65df https://t.co/wD9pGm0AVC
Tweet,Chelsea oficializó a Mauricio Pochettino como nuevo entrenador #CooperativaContigo https://t.co/h1EbpKvrgx https://t.co/hDnSoBIecd
Tweet,"[Radio en vivo] Eugenio Guzmán (Universidad del Desarrollo), Bárbara Sepúlveda (Partido Comunista), Luis Ruz (Democracia y Comunidad) y Raúl Soto (Partido Por la Democracia) debaten en El Primer Café: https://t.co/QkQdgHw02O #CooperativaContigo https://t.co/E1QLHdmupR"
Tweet,La historia del primer avión de pasajeros de China #CooperativaContigo @Efectochina https://t.co/sbEri4QgUJ https://t.co/uc3t8MG4ZX
Tweet,"#CooperativaContigo Colmed exige medidas ante auge de enfermedades respiratorias: Incluso vacaciones tres meses, si es necesario https://t.co/zBGHumcPKA https://t.co/bJKQB1NeTD"
Tweet,"[Análisis] La ""rutina"" de Pellegrini #CooperativaContigo https://t.co/O02Bebb0If https://t.co/8T7MSGMKd6"
Tweet,"Nuevos sonidos: Carlos Cabezas y La Banda del Dolor, Adonay Muse, RpkBza, Avenida La Cumbia y Van Hope #CooperativaContigo https://t.co/nwH6OMQqKm https://t.co/f587SK4bOb"
Tweet,"""Succession"" se despidió con un elogiado episodio final #CooperativaContigo https://t.co/U9rXYaMBsr https://t.co/8qFMzvH2tE"
Retweet,"Vecinos de Patagual, Coronel, cortan tránsito en Ruta de la Madera por cementerio de lobos  marinos muertos por gripe aviar en cercanías de ese lugar @Cooperativa"
Tweet,Canciller Alberto van Klaveren: No tener un embajador en Venezuela era una desventaja y lo vimos en el tema de los vuelos de migrantes #CooperativaContigo https://t.co/jsMkcGVCY6
Tweet,"Canciller Alberto van Klaveren: Chile nunca rompió relaciones diplomáticas con Venezuela, incluso con las diferencias que hubo en el pasado (...) nos interesa tener una relación de trabajo de buen nivel #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Canciller Alberto van Klaveren: No es una cumbre de Unasur, no fue convocada de esa manera (...) el acento es buscar vías de cooperación en torno a temas específicos #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Canciller Alberto van Klaveren: Algunos de los temas que se tratarán en la reunión son migraciones, infraestructura, el acceso a la energía y mejorar los vínculos comerciales entre los países #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,"Canciller Alberto van Klaveren: Hace años que no se hace una reunión en la que participen todos los países sudamericanos, marcada por el liderazgo de Brasil #CooperativaContigo https://t.co/jsMkcGVCY6"
Tweet,El canciller Alberto van Klaveren conversa con El Diario de Cooperativa https://t.co/jsMkcGVCY6 #CooperativaContigo https://t.co/vFcp6DjRqp
Tweet,Polonia: Banda envenenaba a ancianos para quedarse con sus casas #CooperativaContigo https://t.co/GmqBlFPOQg https://t.co/EcVKldlyOc
Tweet,Padre de Nicolás Jarry y su buen momento: Juanito es una motivación brutal #CooperativaContigo https://t.co/rkUsxhpV0r https://t.co/T8UuUoCHU9
Tweet,"#CooperativaContigo 🎧🥱😉 No importa a qué hora despiertes o comiences tu jornada, ""Despierta con Cooperativa"" es el resumen de noticias con lo que necesitas saber del día. 📻 Un #podcast con la dosis justa de información, disponible a primera hora en ➡ https://t.co/6oaB8TQ3Gt https://t.co/1xs1DCWjzt"
Tweet,"Ministra Rojas criticó ""manipulación y desinformación"" en proyecto de áreas protegidas #CooperativaContigo https://t.co/Hlye0LP4lY https://t.co/GOxj6s31j9"
Tweet,Pedro Sánchez adelantó elecciones generales tras debacle del PSOE en comicios municipales y regionales #CooperativaContigo https://t.co/XdSVQTRYpe https://t.co/9bdc5NdUMa
Tweet,"[Radio en vivo📻] En El Diario de Cooperativa conversamos con el presidente regional del Colegio Médico en el Biobío, doctor Germán Acuña: https://t.co/WoFHXvthxL #CooperativaContigo https://t.co/wl3aDB9Jzx"
Reply,"[📻] Presidente del Colmed en el Biobío por posibilidad de adelantar las vacaciones de invierno: Es un paso fundamental, no entiendo la terquedad de las autoridades de apegarse a un calendario #CooperativaContigo"
Reply,[📻] Presidente del Colmed en el Biobío por aumento de enfermedades respiratorias en el sur: Hay un problema de centralismo; no puede ser que tengamos que esperar que los problemas ocurran en Santiago para que se resuelvan los problemas en regiones #CooperativaContigo
Tweet,¡Comienza una nueva semana! Revisa cuándo y dónde ver los duelos destacados de este lunes 29 de mayo en la Agenda de TV de https://t.co/w1jlkOj1wr https://t.co/bMJIYPJVVc
Reply,"[En vivo📻] Presidente regional del Colegio Médico en el Biobío, doctor Germán Acuña: Estamos sobrepasados y eso puede significar que eso se complejice y que niños puedan llegar a fallecer por no tomar las medidas adecuadas en el momento adecuado #CooperativaContigo"
Reply,"[📻] Presidente del Colmed en Biobío: Estamos en una situación súper compleja, porque nuestras camas críticas pediátricas ya fueron sobrepasadas y hubo que recurrir a camas de cuidados intensivos de adultos y ventilar niños mecánicamente en urgencias #CooperativaContigo"
Tweet,"#CooperativaContigo Encuesta Cadem: El 46% se inclina a rechazar la nueva Constitución, aunque sólo el 14% está bien informado y aún no comienza el trabajo de los consejeros electos https://t.co/rpbBDyRYbJ https://t.co/kpTEin4LB6"
Tweet,Igor Lichnovsky gritó campeón tras soberbia reacción de Tigres UANL ante Chivas #CooperativaContigo https://t.co/AeKDltw2Xc https://t.co/ZvS9ao5tss
Tweet,¿Cuándo se juegan los próximos amistosos de la selección chilena? @LaRoja #CooperativaContigo https://t.co/wVdNGnG57W https://t.co/1cgAuc19MV
Tweet,¿Cuándo y dónde ver la final de Sevilla y Roma en la Europa League? #UEL #CooperativaContigo https://t.co/ON502uuAIE https://t.co/KtwyJg1SwG
Tweet,Nicolás Jarry tuvo un gran ascenso y alcanzó el ranking más alto de su carrera luego de vencer en Ginebra #CooperativaContigo https://t.co/x4qOnM6Y24 https://t.co/jpRGY1Sd2L
Tweet,CyberDay 2023: ¿Puedo retractarme si me arrepiento de una compra? #CooperativaContigo https://t.co/SudgWt6pAA https://t.co/SsQ5AFn7e0
Tweet,#CooperativaContigo Familia de víctima de fatal ataque de tigre protesta en el Safari de #Rancagua: https://t.co/4vzJb7C14b https://t.co/UcwGN8OAyu
Tweet,Nacimiento recibió los primeros subsidios para construcción de viviendas definitivas #CooperativaContigo https://t.co/pSJSvpzlTi https://t.co/YI5CzxMYtE
Tweet,"Ministerio de las Culturas anunció el Día del Patrimonio de Niñas, Niños y Adolescentes #CooperativaContigo https://t.co/g7m1OdQoW7 https://t.co/px72oUWVop"
Tweet,"La ONU se declara ""horrorizada"" ante la nueva ley ugandesa contra la homosexualidad #CooperativaContigo https://t.co/A1379VRx6R https://t.co/p5dEDjvanb"
Tweet,Gobierno instruyó reducción provisoria de emisiones al cordón industrial Quintero-Puchuncaví #CooperativaContigo https://t.co/bw7GYpHGVa https://t.co/VckRNb8Tud
Tweet,Nacimiento recibió los primeros subsidios para construcción de viviendas definitivas #CooperativaContigo https://t.co/pSJSvpzlTi https://t.co/cfGv4gCkuF
Tweet,CyberDay 2023: ¿Puedo retractarme si me arrepiento de una compra? #CooperativaContigo https://t.co/SudgWt6pAA https://t.co/CJZ9hyhB3S
Tweet,Casi 800 marcas participan en el CyberDay 2023: Versión incluye productos de la canasta familiar #CooperativaContigo https://t.co/S7LfXPKB4I https://t.co/4vOZJmlwa8
Tweet,"Oficialismo desdramatizó la salida del subsecretario de Previsión Social: ""Hay un esfuerzo colectivo"" #CooperativaContigo https://t.co/Szp832UWEH https://t.co/MXaY5DP89P"
Tweet,"Ministra Rojas criticó ""manipulación y desinformación"" en proyecto de áreas protegidas #CooperativaContigo https://t.co/Hlye0LP4lY https://t.co/GgX3memnwI"
Tweet,"""Sería un error"": PC descartó anticipar su posición por el nuevo proceso constitucional #CooperativaContigo https://t.co/vVmkcfFDtX https://t.co/ozXRnOsFc2"
Tweet,"Recep Tayyip Erdogan, el sobreviviente de la política turca #CooperativaContigo https://t.co/LhO57KHKzk https://t.co/qsgnoAYw0W"
Tweet,¿Cuándo vuelve el Campeonato Nacional tras el receso de mitad de año? #CooperativaContigo https://t.co/2lHuQENMUB https://t.co/Uiou63KYjd
Tweet,[VIDEOS] El castigo no funcionó: Barras formadas por mujeres y niños generaron incidentes en Brasil #CooperativaContigo https://t.co/DJkE26xuKL https://t.co/UOuFsFjmsn
Tweet,Siria interceptó presunto ataque con misiles de Israel sobre Damasco #CooperativaContigo https://t.co/8ACxbCOjnM https://t.co/wpRwiF0RSv
Tweet,#CooperativaContigo Familia de víctima de fatal ataque de tigre protesta en el Safari de #Rancagua: https://t.co/4vzJb7C14b https://t.co/pbs4XG7RNR
Tweet,¿Cuándo empiezan las Clasificatorias a la Copa del Mundo de 2026? #CooperativaContigo https://t.co/yn6y1v1gQQ https://t.co/ga12jrYufS
Tweet,⚽📺 ¡Comienza una nueva semana! Revisa cuándo y dónde ver los duelos destacados de este lunes 29 de mayo en la Agenda de TV de @alairelibrecl #CooperativaContigo https://t.co/yGP8BWemGt
Tweet,Nicolás Jarry tuvo un gran ascenso y alcanzó el ranking más alto de su carrera luego de vencer en Ginebra #CooperativaContigo https://t.co/x4qOnM6Y24 https://t.co/lD9LW9t9hh
Tweet,#CooperativaRegiones SAG investiga muerte de más de 200 aves halladas en playa de #Coquimbo: https://t.co/hBy8MojuGZ
Tweet,España giró a la derecha en las elecciones municipales y regionales #CooperativaContigo https://t.co/QTLRgFBK5j https://t.co/plZXd4SePv
Tweet,La programación para la decimoquinta fecha del Campeonato Ascenso 2023 #CooperativaContigo https://t.co/cSBtua6T3L https://t.co/BV9xHjxMBi
Tweet,Las llaves de los octavos de final del Mundial Sub 20 en Argentina #CooperativaContigo https://t.co/XvopruKXyD https://t.co/8WjpCWJB3W
Tweet,La programación de cuartos de final en la fase zonal de la Copa Chile #CooperativaContigo https://t.co/0lZoloczQI https://t.co/jICiQQxF5h
Tweet,Juan Manuel López debutó en la banca de San Felipe con una goleada a U. de Concepción #CooperativaContigo https://t.co/iHPkOBMUYh https://t.co/kMcOtsJUUn
Tweet,[EN VIVO] ¡Se acabó! Unión San Felipe goleó por 4-1 a Universidad de Concepción #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/UpFPRp90j6
Tweet,Vuelven a declarar alerta ambiental para este lunes en la Región Metropolitana #CooperativaContigo https://t.co/ytgKI902rl https://t.co/De8W77w3KV
Tweet,¿Cuándo y dónde ver la final de Sevilla y Roma en la Europa League? #UEL #CooperativaContigo https://t.co/ON502uuAIE https://t.co/mqLinkfl1n
Tweet,[EN VIVO] ¡Otro gooool! Enzo Ormeño estiró la ventaja local. Unión San Felipe derrota por 4-1 a Universidad de Concepción #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/aDDdDfiCdp
Tweet,Gobierno instruyó reducción provisoria de emisiones al cordón industrial Quintero-Puchuncaví #CooperativaContigo https://t.co/bw7GYpHGVa https://t.co/lDMEODrodC
Tweet,[EN VIVO] ¡Goles en San Felipe! Mario Briceño completó un triplete y Maximiliano Pérez descontó poco después. Unión San Felipe gana 3-1 ante Universidad de Concepción #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/FeQ2rNSGxx
Tweet,[Video] Falla garrafal: Un regalo del arquero permitió el gol y triunfo de Boca Juniors sobre Tigre #CooperativaContigo https://t.co/QKotrwOrXm https://t.co/LrM3WIi046
Tweet,[EN VIVO] ¡Gooool! Doblete rápido: Mario Briceño volvió a marcar para el 2-0 de Unión San Felipe sobre Universidad de Concepción #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/fSMaNuELMz
Tweet,"[EN VIVO] ¡Gooool del ""Uní uní""! Mario Briceño abrió la cuenta con un cañonazo. Unión San Felipe 1-0 Universidad de Concepción #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/bZOVQPkPfM"
Tweet,[EN VIVO] ¡Empezó el segundo tiempo! Unión San Felipe y Universidad de Concepción están 0-0 en el Campeonato #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/pnkcqkEsU6
Tweet,[Video] Botafogo doblegó a América MG y sigue firme en la cima del Brasileirao #CooperativaContigo https://t.co/C5iEBO6NoV https://t.co/7V34EcLZq3
Tweet,Colo Colo doblegó a Palestino y sumó su quinta victoria al hilo en el Campeonato Femenino #CooperativaContigo https://t.co/eLdOffZpM6 https://t.co/nwY87f0bpx
Tweet,[EN VIVO] ¡Final de la primera mitad! Unión San Felipe y Universidad de Concepción se van al descanso con un empate sin goles #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/edI4ZaBQOv
Tweet,Christiane Endler fue galardonada como mejor arquera por el Sindicato de Futbolistas de Francia #CooperativaContigo https://t.co/TiANZtZjZF https://t.co/WdkMreaSyS
Tweet,🔴 Carabineros identificó a la víctima cuyo cuerpo fue desmembrado y esparcido por Santiago #CooperativaContigo https://t.co/RjRoDDyOPb https://t.co/7wnfVxKXmS
Tweet,La U batió en la agonía a Santiago Morning y extendió su campaña perfecta en el Campeonato Femenino #CooperativaContigo https://t.co/8SXwr6LZs6 https://t.co/7Y1mGHRWvR
Tweet,[Audio] Bruno Pérez dio el último golpe en la goleada de Antofagasta sobre San Marcos de Arica y así lo narró @IvoBay #CooperativaContigo https://t.co/gr8OuGxtOW https://t.co/ir13RqDd7B
Tweet,[Fotos] Centro de consumo de drogas supervisado ha impedido casi 900 sobredosis en EEUU #CooperativaContigo https://t.co/BhNARAia8M https://t.co/lYYRdqiEOz
Tweet,¿Cuándo se juegan los próximos amistosos de la selección chilena? @LaRoja #CooperativaContigo https://t.co/wVdNGnG57W https://t.co/WG0rEGlTkY
Tweet,[Video] Familia que caminaba por la berma se salvó de una tragedia tras el volcamiento de un auto en la Ruta 5 Sur #CooperativaContigo https://t.co/qyrHTZB0I4 https://t.co/KaJIZWpAoq
Tweet,⚠️ Paso Los Libertadores cerró preventivamente por pronóstico de nieve #CooperativaContigo https://t.co/XpyFGpbmCr https://t.co/n5bNXIjvn9
Tweet,Diputadas RN citan a ministras por alza de lista de espera GES en cáncer de mama y cervicouterino #CooperativaContigo https://t.co/wUP3vf8fbK https://t.co/N6Olzb8MVm
Tweet,Antofagasta goleó a San Marcos de Arica y se metió a puestos de avanzada en el Ascenso #CooperativaContigo https://t.co/VXuGZ9gphD https://t.co/PQKU4kzVH5
Tweet,[EN VIVO] ¡Arrancó en el Aconcagua! Unión San Felipe se enfrenta a Universidad de Concepción por la jornada 14 del #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/iDzyH2ayCn
Tweet,Las llaves de los octavos de final del Mundial Sub 20 en Argentina #CooperativaContigo https://t.co/XvopruKXyD https://t.co/zfDLwGmm4r
Tweet,[Fotos] Ya empezaron: Memes de Julio Iglesias adelantan la llegada de julio #CooperativaContigo https://t.co/tVctemVKEx https://t.co/Mol5LoWiPv
Tweet,"Bukele lanzará ofensiva contra ""remanentes"" de pandillas en El Salvador #CooperativaContigo https://t.co/m7BB275pkI https://t.co/afLPPFJBWi"
Tweet,Messi viajó a Barcelona a ver recital de Coldplay y se perdió ceremonia de premiación junto a PSG #CooperativaContigo https://t.co/AyyNSvyz68 https://t.co/JperaEZRhe
Tweet,"Kylian Mbappé: El año que viene jugaré en PSG, cumpliré mi contrato #CooperativaContigo https://t.co/eIKfufT1F1 https://t.co/A00MApWwDf"
Tweet,"""Sería un error"": PC descartó anticipar su posición por el nuevo proceso constitucional #CooperativaContigo https://t.co/vVmkcfFDtX https://t.co/VKOGKOkSNV"
Tweet,Racing de Arias y Opazo estiró su negativa racha en Argentina con empate ante Defensa y Justicia #CooperativaContigo https://t.co/lzfowDTbx1 https://t.co/ujgdFKN6q1
Tweet,[EN VIVO] ¡Final del partido! Deportes Antofagasta derrotó a San Marcos de Arica con marcador de 4-1 #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/oM7CUHdViS
Tweet,[EN VIVO] ¡Cayó el cuarto y es goleada! Bruno Pérez puso el 4-1 de Deportes Antofagasta sobre San Marcos de Arica #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/7OD7VGcMsb
Tweet,Francia quedó eliminado en el Mundial Sub 20 pese a triunfo sobre Honduras #CooperativaContigo https://t.co/DbABiC3vrH https://t.co/mtFLlwa1ht
Tweet,U. de Chile propone declarar el Palacio de La Moneda como sitio de memoria #CooperativaContigo https://t.co/xBwmQ8qpUj https://t.co/XjpBiMCCWV
Tweet,"Escultora explicó la viral estatua de Gallardo: ""Me pidieron específicamente exagerar esa parte"" #CooperativaContigo https://t.co/iRNExgqpiC https://t.co/ix9XWTjdnW"
Tweet,"[EN VIVO] ¡Goooool! Luis Guerra aumentó la ventaja de Deportes Antofagasta, que vence por 3-1 a San Marcos de Arica #Ascenso #CooperativaContigo https://t.co/VNa3DrtQZg https://t.co/wrBqnPlwjx"
Tweet,[Fotos] Mauricio Isla sigue disfrutando en Medellín a la espera de tener nuevo club #CooperativaContigo https://t.co/Wh0OsJ5cMY https://t.co/vk75BYfXSw
Tweet,Amigo de Fabián Castillo: Me comentó que le gustaría regresar a Colombia #ColoColo #CooperativaContigo https://t.co/KploOOT3xm https://t.co/KyeAmV6OiJ
Tweet,[Fotos] Selfies y abrazos: Presidente Boric saludó a personas que visitaron La Moneda en #DíadelosPatrimonios #CooperativaContigo https://t.co/4wn0FBJRtA https://t.co/X37F62D0zi
Tweet,"¿Cómo solucionarlo? Expertos alertan por ""mensaje bomba"" que provoca cierre de WhatsApp #CooperativaContigo https://t.co/2j5CDxCrYF https://t.co/YMXeR30SvK"
Tweet,La ironía de Claudio Bravo contra Betis por no tener fotos de su buena actuación ante Girona #CooperativaContigo https://t.co/oiKDpuNWt8 https://t.co/CcLsCw1yuv
Tweet,¿Se queda o se va? Alexis le dio las gracias a los hinchas de Olympique de Marsella #CooperativaContigo https://t.co/O3tjVQGHVI https://t.co/wogsZVwL0n
Tweet,"""Lukka"" se quedó con el Clásico Grupo I del Club Hípico en una infartante arremetida final #CooperativaContigo https://t.co/86MHaxwQZ5 https://t.co/MUFw00TIaa"
Tweet,Por primera vez cinco selecciones sudamericanas jugarán los octavos de un Mundial sub-20 #CooperativaContigo https://t.co/GR8XFyZXYe https://t.co/y5vzCmJGMN
Tweet,"Alcalde de Paillaco: ""Los municipios debemos hacernos cargo de la compra y distribución del gas"" #CooperativaContigo https://t.co/2OSi2wAVyC https://t.co/0BsooY7J1e"
